date,home_team,away_team,home_score,away_score,tournament,neutral,elo_home_pre,elo_away_pre,delta_elo_raw,tournament_weight,K_used,G_used
2002-09-07,San Marino,Poland,0,2,UEFA Euro qualification,False,1113.3945810620282,1744.0504117610844,-630.6558306990562,1.0,40,1.5
2002-09-07,Slovenia,Malta,3,0,UEFA Euro qualification,False,1665.656924081771,1242.5905697832409,423.0663542985301,1.0,40,1.75
2002-09-07,Syria,Iran,2,2,WAFF Championship,False,1493.6828721486381,1798.4419610152847,-304.7590888666466,1.0,40,1.0
2002-09-07,Turkey,Slovakia,3,0,UEFA Euro qualification,False,1902.1037753559333,1659.9104746797018,242.1933006762315,1.0,40,1.75
2002-09-07,Uganda,Ghana,1,0,African Cup of Nations qualification,False,1441.1977957637098,1620.3287477463834,-179.13095198267365,1.0,40,1.0
2002-09-07,Kenya,Togo,3,0,African Cup of Nations qualification,False,1529.2389088802836,1578.669242334637,-49.43033345435333,1.0,40,1.75
2002-09-07,Russia,Republic of Ireland,4,2,UEFA Euro qualification,False,1782.2838462113248,1934.6715296672694,-152.38768345594463,1.0,40,1.5
2002-09-07,Jordan,Iraq,2,3,WAFF Championship,True,1543.9484101606151,1692.6080063684708,-148.65959620785566,1.0,40,1.0
2002-09-07,South Korea,North Korea,0,0,Friendly,False,1807.8401277190696,1597.4270886466506,210.413039072419,0.7,20,1.0
2002-09-07,Greece,Spain,0,2,UEFA Euro qualification,False,1661.7834710334234,1978.9881527843165,-317.2046817508931,1.0,40,1.5
2002-09-07,Armenia,Ukraine,2,2,UEFA Euro qualification,False,1439.92370695247,1673.4057241480443,-233.48201719557437,1.0,40,1.0
2002-09-07,Austria,Moldova,2,0,UEFA Euro qualification,False,1665.065428809342,1347.924912887895,317.1405159214469,1.0,40,1.5
2002-09-07,Azerbaijan,Italy,0,2,UEFA Euro qualification,False,1323.1572156068246,1914.9824021352902,-591.8251865284656,1.0,40,1.5
2002-09-07,Belgium,Bulgaria,0,2,UEFA Euro qualification,False,1843.0921302195518,1667.3436022769272,175.7485279426246,1.0,40,1.5
2002-09-07,Botswana,Eswatini,0,0,African Cup of Nations qualification,False,1260.466391830514,1348.6494089034313,-88.18301707291721,1.0,40,1.0
2002-09-07,Madagascar,Egypt,1,0,African Cup of Nations qualification,False,1500.1748236459762,1710.1277408013475,-209.95291715537132,1.0,40,1.0
2002-09-07,Bosnia and Herzegovina,Romania,0,3,UEFA Euro qualification,False,1553.2273564659517,1777.8892427520725,-224.66188628612076,1.0,40,1.75
2002-09-07,Cyprus,France,1,2,UEFA Euro qualification,False,1492.4675010349854,1968.61717786995,-476.14967683496457,1.0,40,1.0
2002-09-07,England,Portugal,1,1,Friendly,False,1969.2991612387777,1917.1276019539546,52.17155928482316,0.7,20,1.0
2002-09-07,Faroe Islands,Scotland,2,2,UEFA Euro qualification,False,1279.3021494111888,1685.8148286828348,-406.512679271646,1.0,40,1.0
2002-09-07,Finland,Wales,0,2,UEFA Euro qualification,False,1735.839149144701,1575.7542348369116,160.0849143077894,1.0,40,1.5
2002-09-07,Iceland,Hungary,0,2,Friendly,False,1600.1055887679597,1542.5458624148966,57.55972635306307,0.7,20,1.5
2002-09-07,Gabon,Morocco,0,1,African Cup of Nations qualification,False,1571.8032015347287,1692.5765858510763,-120.77338431634757,1.0,40,1.0
2002-09-07,Croatia,Estonia,0,0,UEFA Euro qualification,False,1834.0738411936306,1425.296138473445,408.77770272018574,1.0,40,1.0
2002-09-08,Liechtenstein,North Macedonia,1,1,UEFA Euro qualification,False,1123.5014848701394,1456.6674507240075,-333.1659658538681,1.0,40,1.0
2002-09-08,Zimbabwe,Mali,1,0,African Cup of Nations qualification,False,1565.91322214712,1580.7962248477806,-14.883002700660654,1.0,40,1.0
2002-09-08,Switzerland,Georgia,4,1,UEFA Euro qualification,False,1648.741159918433,1593.6216386542376,55.11952126419533,1.0,40,1.75
2002-09-08,Sudan,Zambia,0,1,African Cup of Nations qualification,False,1516.833772379135,1568.4305988879378,-51.59682650880268,1.0,40,1.0
2002-09-08,Seychelles,Eritrea,1,0,African Cup of Nations qualification,False,1256.1966805847817,1363.2126514066892,-107.01597082190756,1.0,40,1.0
2002-09-08,Lesotho,Senegal,0,1,African Cup of Nations qualification,False,1281.34712979268,1854.990712140223,-573.6435823475429,1.0,40,1.0
2002-09-08,Libya,DR Congo,3,2,African Cup of Nations qualification,False,1463.036161048121,1594.216260714128,-131.1800996660072,1.0,40,1.0
2002-09-08,Guinea,Liberia,3,0,African Cup of Nations qualification,False,1580.9872774932696,1597.2016575660434,-16.214380072773793,1.0,40,1.75
2002-09-08,Equatorial Guinea,Sierra Leone,1,3,African Cup of Nations qualification,False,1279.3042600876263,1397.897466480396,-118.59320639276962,1.0,40,1.5
2002-09-08,Congo,Burkina Faso,0,0,African Cup of Nations qualification,False,1467.9373356089864,1497.6068421410555,-29.669506532069136,1.0,40,1.0
2002-09-08,Benin,Tanzania,4,0,African Cup of Nations qualification,False,1334.9783884812116,1378.776346572787,-43.79795809157531,1.0,40,1.875
2002-09-08,Angola,Nigeria,0,0,African Cup of Nations qualification,False,1618.3355950558127,1812.2176094120111,-193.8820143561984,1.0,40,1.0
2002-09-08,Ivory Coast,South Africa,0,0,African Cup of Nations qualification,False,1654.4830921902374,1709.1097350801704,-54.62664288993301,1.0,40,1.0
2002-09-09,Central African Republic,Mozambique,1,1,African Cup of Nations qualification,False,1390.7425711428,1400.1952724450555,-9.452701302255491,1.0,40,1.0
2002-09-17,Iran,Morocco,1,1,Friendly,False,1787.8534877262186,1711.3821966661144,76.47129106010425,0.7,20,1.0
2002-09-18,Ivory Coast,Gambia,5,0,Friendly,False,1651.885939899217,1421.2771904308186,230.6087494683984,0.7,20,2.0
2002-09-19,Iran,Paraguay,1,1,Friendly,False,1783.1702172865685,1755.1970188860616,27.973198400506817,0.7,20,1.0
2002-09-21,Malawi,South Africa,1,3,COSAFA Cup,False,1437.6545505649067,1711.7068873711908,-274.0523368062841,1.0,40,1.5
2002-09-24,Algeria,Uganda,1,1,Friendly,False,1593.959190448409,1465.6757767050265,128.28341374338243,0.7,20,1.0
2002-09-25,Oman,United Arab Emirates,2,1,Friendly,False,1538.1668144261037,1522.3492369041437,15.817577521959947,0.7,20,1.0
2002-09-26,Mauritius,Seychelles,1,0,Friendly,False,1375.0179287174215,1276.6004974423493,98.4174312750722,0.7,20,1.0
2002-09-28,South Africa,Malawi,1,0,COSAFA Cup,False,1727.8206647631905,1421.540773172907,306.27989159028357,1.0,40,1.0
2002-09-28,Zimbabwe,Zambia,0,0,Friendly,False,1581.109220943869,1591.1990220567716,-10.089801112902478,0.7,20,1.0
2002-10-02,Mali,Mauritania,2,1,Friendly,False,1565.6002260510315,1229.256789586583,336.3434364644486,0.7,20,1.0
2002-10-03,Morocco,Niger,6,1,Friendly,False,1716.0654671057646,1457.9214283979431,258.14403870782144,0.7,20,2.0
2002-10-05,Mali,Mauritania,2,0,Friendly,False,1567.100935069563,1227.7560805680514,339.3448545015117,0.7,20,1.5
2002-10-06,Barbados,Saint Lucia,3,2,Friendly,False,1429.6024351986346,1489.0533646013987,-59.45092940276413,0.7,20,1.0
2002-10-06,Eswatini,Lesotho,0,0,Friendly,False,1349.3293869385943,1278.8900508799718,70.43933605862253,0.7,20,1.0
2002-10-08,Ghana,Lesotho,2,1,Friendly,False,1595.8507668050668,1283.4366892122043,312.41407759286244,0.7,20,1.0
2002-10-09,Martinique,Saint Lucia,4,0,Friendly,False,1564.1992773866696,1480.2151903267381,83.98408705993143,0.7,20,1.875
2002-10-11,Bosnia and Herzegovina,Germany,1,1,Friendly,False,1530.2730150538705,1980.196543768627,-449.92352871475646,0.7,20,1.0
2002-10-11,Algeria,Chad,4,1,African Cup of Nations qualification,False,1588.1952053660384,1445.603203025715,142.59200234032346,1.0,40,1.75
2002-10-12,Sierra Leone,Gabon,2,0,African Cup of Nations qualification,False,1426.293530870893,1552.9975907196906,-126.70405984879767,1.0,40,1.5
2002-10-12,Zambia,Benin,1,1,African Cup of Nations qualification,False,1593.7305848121089,1366.4646581696784,227.2659266424305,1.0,40,1.0
2002-10-12,Ukraine,Greece,2,0,UEFA Euro qualification,False,1666.0788732448375,1648.4248966753305,17.653976569506995,1.0,40,1.5
2002-10-12,Togo,Mauritania,1,0,African Cup of Nations qualification,False,1548.7278621574849,1225.5407284676205,323.18713368986437,1.0,40,1.0
2002-10-12,Tanzania,Sudan,1,2,African Cup of Nations qualification,False,1347.2900768843201,1494.0653492103013,-146.77527232598118,1.0,40,1.0
2002-10-12,Sweden,Hungary,1,1,UEFA Euro qualification,False,1859.3976164964856,1563.9173569557506,295.480259540735,1.0,40,1.0
2002-10-12,Spain,Northern Ireland,3,0,UEFA Euro qualification,False,1992.3467271424095,1511.6691008431694,480.67762629924005,1.0,40,1.75
2002-10-12,Slovakia,England,1,2,UEFA Euro qualification,False,1651.3419215746558,1965.1794334011477,-313.8375118264919,1.0,40,1.0
2002-10-12,Senegal,Nigeria,2,2,Friendly,False,1857.4477910529313,1806.94112743061,50.506663622321184,0.7,20,1.0
2002-10-12,Portugal,Tunisia,1,1,Friendly,False,1921.2473297915847,1681.2718250597636,239.97550473182105,0.7,20,1.0
2002-10-12,Poland,Latvia,0,1,UEFA Euro qualification,False,1746.7513100917383,1428.7518915910118,317.9994185007265,1.0,40,1.0
2002-10-12,Moldova,Czech Republic,0,2,UEFA Euro qualification,False,1342.9402847680462,1839.3472325249834,-496.40694775693714,1.0,40,1.5
2002-10-12,Mauritius,Madagascar,0,1,African Cup of Nations qualification,False,1379.8563260742233,1526.3010544295519,-146.4447283553286,1.0,40,1.0
2002-10-12,Malta,Israel,0,2,UEFA Euro qualification,False,1239.3054095177242,1661.0392761729847,-421.7338666552605,1.0,40,1.5
2002-10-12,Romania,Norway,0,1,UEFA Euro qualification,False,1800.8435841641538,1742.4117381281976,58.43184603595614,1.0,40,1.0
2002-10-12,Cape Verde,Kenya,0,1,African Cup of Nations qualification,False,1476.5823065377883,1559.1802890574356,-82.5979825196473,1.0,40,1.0
2002-10-12,Albania,Switzerland,1,1,UEFA Euro qualification,False,1425.6939531629905,1669.076407744635,-243.38245458164442,1.0,40,1.0
2002-10-12,Malawi,Angola,1,0,African Cup of Nations qualification,False,1418.0221593624433,1623.612077037214,-205.58991767477073,1.0,40,1.0
2002-10-12,Belarus,Austria,0,2,UEFA Euro qualification,False,1580.6149032636981,1670.0500569291908,-89.43515366549263,1.0,40,1.5
2002-10-12,Bulgaria,Croatia,2,0,UEFA Euro qualification,False,1717.1580613359674,1816.1038425355048,-98.94578119953735,1.0,40,1.5
2002-10-12,Denmark,Luxembourg,2,0,UEFA Euro qualification,False,1910.3135955412056,1063.547814367839,846.7657811733666,1.0,40,1.5
2002-10-12,Eritrea,Zimbabwe,0,1,African Cup of Nations qualification,False,1342.8088345491217,1578.5776581885318,-235.76882363941013,1.0,40,1.0
2002-10-12,Finland,Azerbaijan,3,0,UEFA Euro qualification,False,1686.8100363252502,1319.8174542666932,366.992582058557,1.0,40,1.75
2002-10-12,Andorra,Belgium,0,1,UEFA Euro qualification,False,1226.588680386345,1793.2776711605115,-566.6889907741665,1.0,40,1.0
2002-10-12,Iceland,Scotland,0,2,UEFA Euro qualification,False,1578.7340942271057,1671.6642898510995,-92.93019562399377,1.0,40,1.5
2002-10-12,Italy,Serbia,1,1,UEFA Euro qualification,False,1918.3221634754216,1789.9631330979946,128.35903037742696,1.0,40,1.0
2002-10-12,Lithuania,Faroe Islands,2,0,UEFA Euro qualification,False,1375.387020522162,1293.452688242924,81.93433227923788,1.0,40,1.5
2002-10-12,North Macedonia,Turkey,1,2,UEFA Euro qualification,False,1444.9533172786798,1910.6723284609793,-465.7190111822995,1.0,40,1.0
2002-10-12,Liberia,Niger,1,0,African Cup of Nations qualification,False,1570.4821616531435,1453.4061797649742,117.07598188816928,1.0,40,1.0
2002-10-12,France,Slovenia,5,0,UEFA Euro qualification,False,1972.7336139673557,1668.9420843472876,303.7915296200681,1.0,40,2.0
2002-10-13,Eswatini,Libya,2,1,African Cup of Nations qualification,False,1344.7827486063618,1484.8262287663354,-140.04348015997357,1.0,40,1.0
2002-10-13,Mozambique,Congo,0,3,African Cup of Nations qualification,False,1405.292706010579,1463.9431943039538,-58.65048829337479,1.0,40,1.75
2002-10-13,Morocco,Equatorial Guinea,5,0,African Cup of Nations qualification,False,1720.5807157387335,1250.9081956971293,469.67252004160423,1.0,40,2.0
2002-10-13,Mali,Seychelles,3,0,African Cup of Nations qualification,False,1569.316287169994,1271.7621000855474,297.55418708444654,1.0,40,1.75
2002-10-13,Ghana,Rwanda,4,2,African Cup of Nations qualification,False,1597.5542333909773,1474.0093960376646,123.54483735331269,1.0,40,1.5
2002-10-13,Estonia,New Zealand,3,2,Friendly,False,1443.2661371315708,1811.7172503090276,-368.4511131774568,0.7,20,1.0
2002-10-13,Ethiopia,Guinea,1,0,African Cup of Nations qualification,False,1471.4537508198086,1607.7067734061695,-136.25302258636088,1.0,40,1.0
2002-10-13,DR Congo,Botswana,2,0,African Cup of Nations qualification,False,1572.4261929959137,1259.786413795351,312.63977920056254,1.0,40,1.5
2002-10-13,South Africa,Burundi,2,0,African Cup of Nations qualification,False,1731.3392785736542,1488.5880012509185,242.75127732273563,1.0,40,1.5
2002-10-13,Burkina Faso,Central African Republic,2,1,African Cup of Nations qualification,False,1501.600983446088,1385.6451375772765,115.9558458688116,1.0,40,1.0
2002-10-13,Gambia,Lesotho,6,0,African Cup of Nations qualification,False,1416.087036596742,1281.7332226262938,134.3538139704483,1.0,40,2.125
2002-10-15,Scotland,Canada,3,1,Friendly,False,1702.2746615905978,1703.4880516744206,-1.2133900838227873,0.7,20,1.5
2002-10-16,Poland,New Zealand,2,0,Friendly,False,1710.0593613608494,1795.2324894035658,-85.17312804271637,0.7,20,1.5
2002-10-16,Russia,Albania,4,1,UEFA Euro qualification,False,1816.7733894657233,1433.5090040004532,383.26438546527015,1.0,40,1.75
2002-10-16,Norway,Bosnia and Herzegovina,2,0,UEFA Euro qualification,False,1770.9481655260142,1537.9188668238185,233.02929870219577,1.0,40,1.5
2002-10-16,Serbia,Finland,2,0,UEFA Euro qualification,False,1801.494009573496,1691.2670577208153,110.22695185268071,1.0,40,1.5
2002-10-16,Northern Ireland,Ukraine,0,0,UEFA Euro qualification,False,1509.279531507249,1686.2911163860172,-177.0115848787682,1.0,40,1.0
2002-10-16,Sweden,Portugal,2,3,Friendly,False,1843.1209094546757,1913.7230492756455,-70.6021398209698,0.7,20,1.0
2002-10-16,Turkey,Liechtenstein,5,0,UEFA Euro qualification,False,1915.0158405616148,1135.215618315467,779.8002222461478,1.0,40,2.0
2002-10-16,Wales,Italy,2,1,UEFA Euro qualification,False,1624.7833476563624,1906.7912869999202,-282.00793934355784,1.0,40,1.0
2002-10-16,Luxembourg,Romania,0,7,UEFA Euro qualification,False,1063.2911444488711,1772.3071567663371,-709.016012317466,1.0,40,2.25
2002-10-16,Spain,Paraguay,0,0,Friendly,False,1994.73629647833,1758.7223767544765,236.0139197238534,0.7,20,1.0
2002-10-16,Japan,Jamaica,1,1,Friendly,False,1852.2073702652663,1623.4781722261341,228.72919803913214,0.7,20,1.0
2002-10-16,Malta,France,0,4,UEFA Euro qualification,False,1231.1674595873096,1979.8633211035374,-748.6958615162278,1.0,40,1.875
2002-10-16,Iceland,Lithuania,3,0,UEFA Euro qualification,False,1548.1237224876074,1390.971675960648,157.15204652695934,1.0,40,1.75
2002-10-16,Austria,Netherlands,0,3,UEFA Euro qualification,False,1700.9620180276336,2001.0800437228418,-300.1180256952082,1.0,40,1.75
2002-10-16,Bulgaria,Andorra,2,1,UEFA Euro qualification,False,1747.0670330467785,1224.0376402979705,523.029392748808,1.0,40,1.0
2002-10-16,Costa Rica,Ecuador,1,1,Friendly,False,1814.3683851142653,1762.3850316661599,51.98335344810539,0.7,20,1.0
2002-10-16,Czech Republic,Belarus,2,0,UEFA Euro qualification,False,1844.9052111512688,1549.7029421652553,295.20226898601345,1.0,40,1.5
2002-10-16,England,North Macedonia,2,2,UEFA Euro qualification,False,1974.2200575919821,1440.6098051780443,533.6102524139378,1.0,40,1.0
2002-10-16,Republic of Ireland,Switzerland,1,2,UEFA Euro qualification,False,1900.1819864128709,1661.2613569071723,238.92062950569857,1.0,40,1.0
2002-10-16,Germany,Faroe Islands,2,1,UEFA Euro qualification,False,1972.550691998679,1277.868032804438,694.6826591942411,1.0,40,1.0
2002-10-16,Hungary,San Marino,3,0,UEFA Euro qualification,False,1580.1940639975605,1110.6936827313743,469.5003812661862,1.0,40,1.75
2002-10-16,Estonia,Belgium,0,1,UEFA Euro qualification,False,1459.7508980370326,1795.828711248886,-336.0778132118535,1.0,40,1.0
2002-10-16,Greece,Armenia,2,0,UEFA Euro qualification,False,1628.2126535341508,1447.2505578556768,180.96209567847404,1.0,40,1.5
2002-10-17,French Guiana,Suriname,1,1,Friendly,False,1265.8339477659965,1441.5444456396635,-175.710497873667,0.7,20,1.0
2002-10-19,French Guiana,Suriname,0,1,Friendly,False,1267.9792214101724,1439.3991719954877,-171.4199505853153,0.7,20,1.0
2002-10-19,Sierra Leone,Ghana,2,1,Friendly,False,1458.5948148991279,1610.5376495385713,-151.9428346394434,0.7,20,1.0
2002-10-20,Venezuela,Ecuador,2,0,Friendly,False,1597.522392347875,1766.5002608825387,-168.97786853466368,0.7,20,1.5
2002-10-23,Kenya,South Africa,1,1,Friendly,True,1580.1811928556115,1738.66307514822,-158.4818822926086,0.7,20,1.0
2002-10-23,Tanzania,Uganda,0,2,Friendly,False,1329.966527065036,1471.439761787397,-141.47323472236098,0.7,20,1.5
2002-10-26,Tanzania,South Africa,1,1,Friendly,False,1316.748614195228,1734.3936837256224,-417.6450695303945,0.7,20,1.0
2002-10-26,Jersey,Kernow,0,3,Friendly,False,1742.3771796317908,1495.2994084677396,247.07777116405123,0.7,20,1.75
2002-10-26,Kenya,Uganda,1,1,Friendly,True,1584.4505842782091,1484.657674657205,99.79290962100413,0.7,20,1.0
2002-11-03,Martinique,Saint Kitts and Nevis,2,1,Friendly,False,1573.854850648286,1537.3662596109948,36.488591037291144,0.7,20,1.0
2002-11-06,Saint Lucia,Martinique,0,2,Friendly,False,1470.5596170651218,1580.1167414163085,-109.55712435118676,0.7,20,1.5
2002-11-08,Saint Lucia,Antigua and Barbuda,2,1,Friendly,False,1455.9721272520085,1316.0994014452278,139.87272580678064,0.7,20,1.0
2002-11-09,Barbados,Jamaica,1,1,Gold Cup qualification,True,1438.4406094732951,1630.8585628411329,-192.41795336783775,1.0,40,1.0
2002-11-09,Grenada,Guadeloupe,4,5,Gold Cup qualification,False,1523.5954782363042,1470.3850480528877,53.21043018341652,1.0,40,1.0
2002-11-10,Singapore,Indonesia,1,1,Friendly,False,1347.3957475276193,1500.6965069026473,-153.30075937502806,0.7,20,1.0
2002-11-11,Grenada,Barbados,0,2,Gold Cup qualification,False,1495.3064313077055,1448.5082149853033,46.79821632240214,1.0,40,1.5
2002-11-11,Jamaica,Guadeloupe,2,0,Gold Cup qualification,True,1620.7909573291247,1498.6740949814864,122.11686234763829,1.0,40,1.5
2002-11-13,Saint Kitts and Nevis,Saint Lucia,2,1,Gold Cup qualification,True,1531.1043688429722,1459.9896790963949,71.11468974657737,1.0,40,1.0
2002-11-13,Grenada,Jamaica,1,4,Gold Cup qualification,False,1453.3349125922493,1640.6603189042467,-187.3254063119973,1.0,40,1.75
2002-11-13,Barbados,Guadeloupe,0,1,Gold Cup qualification,True,1490.4797337007594,1478.8047334063644,11.675000294394977,1.0,40,1.0
2002-11-15,Trinidad and Tobago,Saint Kitts and Nevis,2,0,Gold Cup qualification,False,1617.2045237801283,1547.0669055657988,70.13761821432945,1.0,40,1.5
2002-11-17,Cayman Islands,Nicaragua,0,1,Friendly,False,1354.748093799367,1037.8194682174972,316.92862558186994,0.7,20,1.0
2002-11-17,Trinidad and Tobago,Saint Lucia,0,1,Gold Cup qualification,False,1633.5852838204007,1444.0271423735683,189.55814144683245,1.0,40,1.0
2002-11-17,United States,El Salvador,2,0,Friendly,False,1856.4934890888132,1595.0391198986306,261.45436919018266,0.7,20,1.5
2002-11-18,Haiti,Antigua and Barbuda,1,0,Gold Cup qualification,False,1620.6649349353904,1312.0818496008415,308.58308533454897,1.0,40,1.0
2002-11-19,South Africa,Senegal,1,1,Friendly,False,1727.1619963489172,1853.3679281776147,-126.20593182869743,0.7,20,1.0
2002-11-20,Luxembourg,Cape Verde,0,0,Friendly,False,1060.6677995958064,1455.5814027396125,-394.9136031438061,0.7,20,1.0
2002-11-20,North Macedonia,Israel,2,3,Friendly,False,1459.5938802800958,1669.1772261033993,-209.5833458233035,0.7,20,1.0
2002-11-20,Morocco,Mali,1,3,Friendly,False,1723.4837746381756,1575.761844113285,147.7219305248907,0.7,20,1.5
2002-11-20,Nigeria,Jamaica,0,0,Friendly,False,1811.0209903059267,1667.0440039680682,143.97698633785853,0.7,20,1.0
2002-11-20,Portugal,Scotland,2,0,Friendly,False,1924.567174164448,1713.1210340389134,211.4461401255346,0.7,20,1.5
2002-11-20,San Marino,Latvia,0,1,UEFA Euro qualification,False,1108.1510793326263,1465.4438403219006,-357.29276098927426,1.0,40,1.0
2002-11-20,Romania,Croatia,0,1,Friendly,False,1774.930501619402,1786.1948708246937,-11.264369205291587,0.7,20,1.0
2002-11-20,South Korea,Brazil,2,3,Friendly,False,1800.709238452326,2077.7397473032984,-277.0305088509724,0.7,20,1.0
2002-11-20,Slovakia,Ukraine,1,1,Friendly,False,1642.3012973838213,1681.9291770869681,-39.627879703146846,0.7,20,1.0
2002-11-20,Spain,Bulgaria,1,0,Friendly,False,1987.2619112365974,1748.145040064651,239.1168711719463,0.7,20,1.0
2002-11-20,Tunisia,Egypt,0,0,Friendly,False,1688.7961055757028,1684.0015100177718,4.794595557930961,0.7,20,1.0
2002-11-20,Qatar,Iraq,2,1,Friendly,False,1675.6228922086736,1704.53709995561,-28.914207746936427,0.7,20,1.0
2002-11-20,Venezuela,Uruguay,1,0,Friendly,False,1615.461886533818,1831.8664418980836,-216.40455536426566,0.7,20,1.0
2002-11-20,Japan,Argentina,0,2,Friendly,False,1844.8269796502675,1984.8387646424605,-140.01178499219304,0.7,20,1.5
2002-11-20,Hungary,Moldova,1,1,Friendly,False,1582.7366673963086,1337.3823061417609,245.3543612545477,0.7,20,1.0
2002-11-20,Italy,Turkey,1,1,Friendly,False,1877.1777987848568,1915.5180151054408,-38.34021632058398,0.7,20,1.0
2002-11-20,Antigua and Barbuda,Curaçao,1,1,Gold Cup qualification,True,1308.6055510250558,1317.000383779478,-8.394832754422168,1.0,40,1.0
2002-11-20,Austria,Norway,0,1,Friendly,False,1684.152982330018,1778.6394798653066,-94.48649753528866,0.7,20,1.0
2002-11-20,Azerbaijan,Wales,0,2,UEFA Euro qualification,False,1315.360432871128,1654.3968358714258,-339.0364030002977,1.0,40,1.5
2002-11-20,Cyprus,Malta,2,1,UEFA Euro qualification,False,1488.3510649375796,1229.4173418074558,258.9337231301238,1.0,40,1.0
2002-11-20,Czech Republic,Sweden,3,3,Friendly,False,1850.4982612237807,1832.2767845658732,18.221476657907488,0.7,20,1.0
2002-11-20,Greece,Republic of Ireland,0,0,Friendly,False,1638.1469112109435,1865.1598306359983,-227.01291942505486,0.7,20,1.0
2002-11-20,Ecuador,Costa Rica,2,2,Friendly,False,1748.5607666965957,1810.2531558978865,-61.69238920129078,0.7,20,1.0
2002-11-20,Estonia,Iceland,2,0,Friendly,False,1451.5746082111684,1561.1006163848272,-109.52600817365874,0.7,20,1.5
2002-11-20,France,Serbia,3,0,Friendly,False,1981.6134388833912,1815.2743357339311,166.33910314946002,0.7,20,1.75
2002-11-20,Germany,Netherlands,1,3,Friendly,False,1972.9589158143265,2017.8890794204574,-44.93016360613092,0.7,20,1.5
2002-11-20,Denmark,Poland,2,0,Friendly,False,1910.5702654601735,1724.4196221526881,186.15064330748532,0.7,20,1.5
2002-11-20,Honduras,Colombia,1,0,Friendly,False,1804.3923093179844,1886.4687735689047,-82.07646425092025,0.7,20,1.0
2002-11-22,Haiti,Curaçao,3,0,Gold Cup qualification,False,1624.141233511176,1316.5172323805882,307.6240011305879,1.0,40,1.75
2002-11-23,Bahrain,Iraq,2,2,Friendly,True,1590.184515117749,1696.5550337396587,-106.3705186219097,0.7,20,1.0
2002-11-23,Monaco,Vatican City,0,0,Friendly,True,1496.0358815354025,1500.0,-3.9641184645975045,0.7,20,1.0
2002-11-25,Nigeria,Egypt,1,1,Friendly,False,1804.9632261997872,1686.9294826237672,118.03374357602002,0.7,20,1.0
2002-11-27,Cayman Islands,Cuba,0,5,Gold Cup qualification,False,1336.4114957312916,1575.0677001813424,-238.65620445005084,1.0,40,2.0
2002-11-27,Martinique,Dominican Republic,4,0,Gold Cup qualification,True,1594.7042312294218,1411.5787652190127,183.12546601040913,1.0,40,1.875
2002-11-27,Sri Lanka,Vietnam,1,2,Friendly,False,1119.495607863009,1436.950593769727,-317.4549859067181,0.7,20,1.0
2002-11-29,Sri Lanka,Vietnam,1,1,Friendly,False,1115.0477352535318,1441.3984663792041,-326.3507311256724,0.7,20,1.0
2002-11-29,Martinique,Cuba,1,2,Gold Cup qualification,True,1614.0863342723342,1599.901081393296,14.185252879038217,1.0,40,1.0
2002-11-29,Jordan,Malaysia,1,0,Friendly,True,1532.0193165734759,1387.2544987890603,144.76481778441553,0.7,20,1.0
2002-11-29,Cayman Islands,Dominican Republic,1,0,Gold Cup qualification,False,1311.578114519338,1392.1966621761003,-80.6185476567623,1.0,40,1.0
2002-11-30,Rwanda,Zanzibar,1,0,CECAFA Cup,True,1461.0259798900706,1270.4971868219864,190.52879306808427,1.0,40,1.0
2002-11-30,Jordan,Singapore,3,1,Friendly,True,1538.078131125533,1348.9179436587954,189.16018746673763,0.7,20,1.5
2002-11-30,Tanzania,Kenya,1,0,CECAFA Cup,False,1323.980301571933,1581.6547779986638,-257.67447642673073,1.0,40,1.0
2002-12-01,Burundi,Eritrea,1,1,CECAFA Cup,True,1481.2642046763526,1330.2493819419105,151.01482273444208,1.0,40,1.0
2002-12-01,Cayman Islands,Martinique,0,3,Gold Cup qualification,False,1330.4635842963703,1593.2702189040876,-262.80663460771734,1.0,40,1.75
2002-12-01,Dominican Republic,Cuba,1,2,Gold Cup qualification,True,1373.311192399068,1620.7171967615425,-247.4060043624745,1.0,40,1.0
2002-12-01,Somalia,Uganda,0,2,CECAFA Cup,True,1204.3143085216736,1487.4534809367503,-283.1391724150767,1.0,40,1.5
2002-12-01,Sri Lanka,Vietnam,2,2,Friendly,False,1120.774455434547,1435.6717461981889,-314.8972907636419,0.7,20,1.0
2002-12-02,Tanzania,Sudan,1,1,CECAFA Cup,False,1352.4810405972214,1511.3888990295854,-158.90785843236404,1.0,40,1.0
2002-12-02,Ethiopia,Zanzibar,0,0,CECAFA Cup,True,1493.5331015132208,1260.4833775329607,233.04972398026007,1.0,40,1.0
2002-12-03,Kenya,Burundi,1,1,CECAFA Cup,True,1553.1540389733755,1473.0801105702253,80.07392840315015,1.0,40,1.0
2002-12-03,Somalia,Rwanda,0,1,CECAFA Cup,True,1194.4835012542937,1471.0397891790963,-276.5562879248025,1.0,40,1.0
2002-12-04,Eritrea,Sudan,2,1,CECAFA Cup,True,1338.4334760480378,1508.0300149389943,-169.59653889095648,1.0,40,1.0
2002-12-04,Uganda,Ethiopia,3,0,CECAFA Cup,True,1497.2842882041302,1481.82336484235,15.46092336178026,1.0,40,1.75
2002-12-05,Tanzania,Burundi,2,0,CECAFA Cup,False,1355.8399246878125,1477.6096209540462,-121.76969626623372,1.0,40,1.5
